name,zone,tech,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
cost_hyb_build,1,22,4026.64025098762,3018.90524449543,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2511.14807497735,2299.66136929569,2158.90170058592,1990.51449978973,1898.19880721045,1842.64151204543,1836.66093613066,1707.51196567258,1614.23127955254,1543.75792589101,1488.68599917844,1444.50338250859,1408.30350016552,1378.1302490157,1352.6180087783,1330.78509764696,1311.90741827868,1295.43902598415,1280.96076354656,1229.90734952034,1183.0299030502,1141.06324964985,1103.31320081598,1069.21073003737,1038.28423126242
cost_hyb_build,2,22,4026.64025098762,3018.90524449543,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2511.14807497735,2299.66136929569,2158.90170058592,1990.51449978973,1898.19880721045,1842.64151204543,1836.66093613066,1707.51196567258,1614.23127955254,1543.75792589101,1488.68599917844,1444.50338250859,1408.30350016552,1378.1302490157,1352.6180087783,1330.78509764696,1311.90741827868,1295.43902598415,1280.96076354656,1229.90734952034,1183.0299030502,1141.06324964985,1103.31320081598,1069.21073003737,1038.28423126242
cost_hyb_build,3,22,4000.20496814989,2992.4699616577,2488.56474726594,2488.56474726594,2488.56474726594,2488.56474726594,2488.56474726594,2488.56474726594,2484.71279213962,2273.22608645795,2132.46641774819,1964.079216952,1871.76352437271,1816.2062292077,1810.22565329294,1681.07668283485,1587.7959967148,1517.32264305327,1462.25071634071,1418.06809967085,1381.86821732779,1351.69496617797,1326.18272594057,1304.34981480923,1285.47213544095,1269.00374314642,1254.52548070883,1203.47206668262,1156.59462021246,1114.62796681212,1076.87791797826,1042.77544719964,1011.84894842468
cost_hyb_build,5,22,4026.64025098762,3018.90524449543,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2511.14807497735,2299.66136929569,2158.90170058592,1990.51449978973,1898.19880721045,1842.64151204543,1836.66093613066,1707.51196567258,1614.23127955254,1543.75792589101,1488.68599917844,1444.50338250859,1408.30350016552,1378.1302490157,1352.6180087783,1330.78509764696,1311.90741827868,1295.43902598415,1280.96076354656,1229.90734952034,1183.0299030502,1141.06324964985,1103.31320081598,1069.21073003737,1038.28423126242
cost_hyb_build,6,22,4008.62270135471,3000.88769486252,2496.98248047076,2496.98248047076,2496.98248047076,2496.98248047076,2496.98248047076,2496.98248047076,2493.13052534444,2281.64381966277,2140.88415095301,1972.49695015682,1880.18125757754,1824.62396241252,1818.64338649776,1689.49441603967,1596.21372991963,1525.7403762581,1470.66844954554,1426.48583287568,1390.28595053262,1360.11269938279,1334.6004591454,1312.76754801406,1293.88986864578,1277.42147635124,1262.94321391365,1211.88979988744,1165.01235341729,1123.04570001695,1085.29565118308,1051.19318040446,1020.2666816295
cost_hyb_build,7,22,4026.64025098762,3018.90524449543,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2511.14807497735,2299.66136929569,2158.90170058592,1990.51449978973,1898.19880721045,1842.64151204543,1836.66093613066,1707.51196567258,1614.23127955254,1543.75792589101,1488.68599917844,1444.50338250859,1408.30350016552,1378.1302490157,1352.6180087783,1330.78509764696,1311.90741827868,1295.43902598415,1280.96076354656,1229.90734952034,1183.0299030502,1141.06324964985,1103.31320081598,1069.21073003737,1038.28423126242
cost_hyb_build,8,22,4026.64025098762,3018.90524449543,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2515.00003010367,2511.14807497735,2299.66136929569,2158.90170058592,1990.51449978973,1898.19880721045,1842.64151204543,1836.66093613066,1707.51196567258,1614.23127955254,1543.75792589101,1488.68599917844,1444.50338250859,1408.30350016552,1378.1302490157,1352.6180087783,1330.78509764696,1311.90741827868,1295.43902598415,1280.96076354656,1229.90734952034,1183.0299030502,1141.06324964985,1103.31320081598,1069.21073003737,1038.28423126242
cost_hyb_build,9,22,4044.65780062053,3036.92279412834,2533.01757973658,2533.01757973658,2533.01757973658,2533.01757973658,2533.01757973658,2533.01757973658,2529.16562461026,2317.67891892859,2176.91925021883,2008.53204942263,1916.21635684335,1860.65906167834,1854.67848576358,1725.52951530549,1632.24882918544,1561.77547552391,1506.70354881135,1462.52093214149,1426.32104979843,1396.14779864861,1370.63555841121,1348.80264727987,1329.92496791159,1313.45657561705,1298.97831317947,1247.92489915325,1201.0474526831,1159.08079928276,1121.3307504489,1087.22827967028,1056.30178089532
cost_hyb_build,10,22,4017.63147278475,3009.89646629256,2505.99125190079,2505.99125190079,2505.99125190079,2505.99125190079,2505.99125190079,2505.99125190079,2502.13929677448,2290.65259109281,2149.89292238305,1981.50572158686,1889.19002900758,1833.63273384256,1827.65215792779,1698.50318746971,1605.22250134967,1534.74914768814,1479.67722097557,1435.49460430572,1399.29472196265,1369.12147081283,1343.60923057543,1321.77631944409,1302.89864007581,1286.43024778128,1271.95198534368,1220.89857131747,1174.02112484733,1132.05447144698,1094.30442261311,1060.2019518345,1029.27545305954
cost_hyb_build,11,22,4017.63147278475,3009.89646629256,2505.99125190079,2505.99125190079,2505.99125190079,2505.99125190079,2505.99125190079,2505.99125190079,2502.13929677448,2290.65259109281,2149.89292238305,1981.50572158686,1889.19002900758,1833.63273384256,1827.65215792779,1698.50318746971,1605.22250134967,1534.74914768814,1479.67722097557,1435.49460430572,1399.29472196265,1369.12147081283,1343.60923057543,1321.77631944409,1302.89864007581,1286.43024778128,1271.95198534368,1220.89857131747,1174.02112484733,1132.05447144698,1094.30442261311,1060.2019518345,1029.27545305954
